track_id,playlist_titles,name_artist,playlist_count
3oHSL6pt9LpNrQZuQGu9wL,"['intense  (classical + orchestral)', 'Aggressive Classical', 'BEST OF MOZART 🎹']","['Requiem, K. 626: Lacrimosa - Wolfgang Amadeus Mozart', 'Requiem, K. 626: Lacrimosa - Wolfgang Amadeus Mozart', 'Requiem, K. 626: Lacrimosa - Wolfgang Amadeus Mozart']",3
7Ie9W94M7OjPoZVV216Xus,"['INTENSE WORKOUT MUSIC', '2010s Rap/Hip Hop Throwbacks', '2010s Rap/Hip Hop Throwbacks', 'hot guy running era']","['Not Afraid - Eminem', 'Not Afraid - Eminem', 'Not Afraid - Eminem', 'Not Afraid - Eminem']",4
6KigD0mlF4VGDYiSEzAyYw,"['INTENSE WORKOUT MUSIC', 'BEAST MODE - Motivation for sports GYM and bodybuilding', 'BEAST MODE - Motivation for sports GYM and bodybuilding']","['Fight Back - NEFFEX', 'Fight Back - NEFFEX', 'Fight Back - NEFFEX']",3
2fWSwWmKRuyioqIzOzuQGo,"['INTENSE WORKOUT MUSIC', 'BEAST MODE - Motivation for sports GYM and bodybuilding', 'BEAST MODE - Motivation for sports GYM and bodybuilding']","['Beast - Southpaw Remix - Rob Bailey & The Hustle Standard', 'Beast - Southpaw Remix - Rob Bailey & The Hustle Standard', 'Beast - Southpaw Remix - Rob Bailey & The Hustle Standard']",3
2UREu1Y8CO4jXkbvqAtP7g,"['INTENSE WORKOUT MUSIC', 'edgy 2000s dbz amv smackdown vs raw numetal megamix', '2000s / early 2010s edgy amv music', ""Werewolf/Lycanthropy playlist 'cus it's cool"", 'Edgy 2009 Shadow the Hedgehog AMV DBZ WWE Sonic Godzilla songs', '90s & 2000s Alternative Rock', '90s/2000s Rock & Country', '90s & 2000s Alternative Rock', '90s & 2000s Alternative Rock', 'Rock Mix 90’s, 00’s, 10’s & 20’s🖤']","['Monster - Skillet', 'Monster - Skillet', 'Monster - Skillet', 'Monster - Skillet', 'Monster - Skillet', 'Monster - Skillet', 'Monster - Skillet', 'Monster - Skillet', 'Monster - Skillet', 'Monster - Skillet']",10
4fzsfWzRhPawzqhX8Qt9F3,"['intense locked in motivational studying', 'POWER SONGS 💪', '2000s Throwbacks (Top 100 Hits)', 'Road Trippin 👨🏻\u200d🦼', 'Gym 🎧 2000s-2010s ']","['Stronger - Kanye West', 'Stronger - Kanye West', 'Stronger - Kanye West', 'Stronger - Kanye West', 'Stronger - Kanye West']",5
1QV6tiMFM6fSOKOGLMHYYg,"['intense locked in motivational studying', 'POP BANGERS 2000-2025', 'PARTY 2000 2010 🔥 Nostalgia Pop Top Hits Dance Radio Summer Music Classic Friday Mix', 'Best gym playlist  ']","['Poker Face - Lady Gaga', 'Poker Face - Lady Gaga', 'Poker Face - Lady Gaga', 'Poker Face - Lady Gaga']",4
0SiywuOBRcynK0uKGWdCnn,"['intense locked in motivational studying', '2010-2017 throwbacks 💛', 'PARTY 2000 2010 🔥 Nostalgia Pop Top Hits Dance Radio Summer Music Classic Friday Mix', 'Best gym playlist  ', 'Girly Pop Running Music 💕🎀✨']","['Bad Romance - Lady Gaga', 'Bad Romance - Lady Gaga', 'Bad Romance - Lady Gaga', 'Bad Romance - Lady Gaga', 'Bad Romance - Lady Gaga']",5
2LiWNkeUOAeibGxJKxmjsD,"['Angry Classical for Writing', 'dark classical music', 'Angry Classical for Writing']","['Romeo and Juliet, Op. 64 / Act 1: Dance Of The Knights - Sergei Prokofiev', 'Romeo and Juliet, Op. 64 / Act 1: Dance Of The Knights - Sergei Prokofiev', 'Romeo and Juliet, Op. 64 / Act 1: Dance Of The Knights - Sergei Prokofiev']",3
1BncfTJAWxrsxyT9culBrj,"['intense instrumentals', 'reading the powerless trilogy', 'Self care/ morning routine']","['Experience - Ludovico Einaudi', 'Experience - Ludovico Einaudi', 'Experience - Ludovico Einaudi']",3
6qyS9qBy0mEk3qYaH8mPss,"['adrenaline😈😈😈💉💉', 'PHONK MUSIC 2025 ☠️😈 AURA +10,000,000 DARK PHONK', 'WORKOUT MUSIC 2025 ⚡ HIGH ENERGY GYM SONGS ⚡ EXERCISE MUSIC ⚡ CARDIO PLAYLIST ⚡ BEST DANCE MUSIC']","['Murder In My Mind - Kordhell', 'Murder In My Mind - Kordhell', 'Murder In My Mind - Kordhell']",3
5u5aVJKjSMJr4zesMPz7bL,"['intense focus for writing a last minute paper', 'rory gilmore mode ☕️ (no lyrics)', 'walking through an art museum']","['Clair de Lune, L. 32 - Claude Debussy', 'Clair de Lune, L. 32 - Claude Debussy', 'Clair de Lune, L. 32 - Claude Debussy']",3
7oRNU7Tmek0nm2lqyDojoG,"['intense focus for writing a last minute paper', 'Songs that sound like nostalgia feels', 'winding down ']","['Beach Baby - Bon Iver', 'Beach Baby - Bon Iver', 'Beach Baby - Bon Iver']",3
0SUDiaR0qm30fXVGPjPvRp,"['intense focus for writing a last minute paper', '⛅ Acoustic & Indie Folk/Pop • Cozy Mornings [Relax, Waking up Slowly / Lazy]', 'When You’re walking alone.']","['Visions of Gideon - Sufjan Stevens', 'Visions of Gideon - Sufjan Stevens', 'Visions of Gideon - Sufjan Stevens']",3
3vkQ5DAB1qQMYO4Mr9zJN6,"['POV: You’re in an epic fight scene  ', '80s Euro Pop', 'Disco Music 70’s / 80’s', ""70 80 90 Disco Music - Best Disco Hits 70's 80's & 90's (Playlist Updated in 2025)"", 'All Time Dancefloor Hits', 'All Time Dancefloor Hits', 'The Best Of 70’s']","['Gimme! Gimme! Gimme! (A Man After Midnight) - ABBA', 'Gimme! Gimme! Gimme! (A Man After Midnight) - ABBA', 'Gimme! Gimme! Gimme! (A Man After Midnight) - ABBA', 'Gimme! Gimme! Gimme! (A Man After Midnight) - ABBA', 'Gimme! Gimme! Gimme! (A Man After Midnight) - ABBA', 'Gimme! Gimme! Gimme! (A Man After Midnight) - ABBA', 'Gimme! Gimme! Gimme! (A Man After Midnight) - ABBA']",7
6KfoDhO4XUWSbnyKjNp9c4,"['POV: You’re in an epic fight scene  ', 'girly indie pop 😇', 'cooking & dancing in the kitchen', 'Comfort crowd ']","['Maniac - Conan Gray', 'Maniac - Conan Gray', 'Maniac - Conan Gray', 'Maniac - Conan Gray']",4
4svZDCRz4cJoneBpjpx8DJ,"['POV: You’re in an epic fight scene  ', 'feminist rage songs', ""Ultimate Taylor Swift Running Playlist (Taylor's Version)""]","['I Did Something Bad - Taylor Swift', 'I Did Something Bad - Taylor Swift', 'I Did Something Bad - Taylor Swift']",3
7t3Xdbufg7q2onVsR8RBdY,"['Intense songs', 'unwinding for the night 😴', 'unwinding for the night 😴']","['Fire On Fire - Sam Smith', 'Fire On Fire - Sam Smith', 'Fire On Fire - Sam Smith']",3
3RauEVgRgj1IuWdJ9fDs70,"['EMPOWERING SONGS FOR WOMEN✨', 'feminist rage songs', 'angry songs for angry girls 😤', 'angry songs for angry girls 😤', ""Ultimate Taylor Swift Running Playlist (Taylor's Version)"", 'Marathon hype tf up: running playlist', 'girls brunch ☕️🫧\U0001fa77💅🏼', 'main character walking through the airport']","['The Man - Taylor Swift', 'The Man - Taylor Swift', 'The Man - Taylor Swift', 'The Man - Taylor Swift', 'The Man - Taylor Swift', 'The Man - Taylor Swift', 'The Man - Taylor Swift', 'The Man - Taylor Swift']",8
4fkM7M4Uo5AUASnnsRC7EZ,"['EMPOWERING SONGS FOR WOMEN✨', 'Songs for when you are mad😡', 'Songs for when you are mad😡']","['Not Your Barbie Girl - Ava Max', 'Not Your Barbie Girl - Ava Max', 'Not Your Barbie Girl - Ava Max']",3
6r2BECwMgEoRb5yLfp0Hca,"['EMPOWERING SONGS FOR WOMEN✨', 'Dance Pop For The Girlies💄🎀🪩 Pop Divas Dance Hits, Disco Pop Playlist, Kylie Minogue Vibes ', 'Entertaining guests but not a party']","['Born This Way - Lady Gaga', 'Born This Way - Lady Gaga', 'Born This Way - Lady Gaga']",3
3S1tTwSKIZgf4QGltFyCxM,"['Powerfull songs💋', 'powerless - lauren roberts⚔️💜💎🏹', 'powerful songs to make an epic entrance ']","['Everybody Wants To Rule The World - From “The Hunger Games: Catching Fire” Soundtrack - Lorde', 'Everybody Wants To Rule The World - From “The Hunger Games: Catching Fire” Soundtrack - Lorde', 'Everybody Wants To Rule The World - From “The Hunger Games: Catching Fire” Soundtrack - Lorde']",3
0boS4e6uXwp3zAvz1mLxZS,"['Powerfull songs💋', 'RUNNING SONGS TO HELP YOU PR', 'Urban exploring vibes']","['Run Boy Run - Woodkid', 'Run Boy Run - Woodkid', 'Run Boy Run - Woodkid']",3
456WNXWhDwYOSf5SpTuqxd,"['Powerfull songs💋', 'solo traveling vibes', 'The running vibes you need ', 'romcom main character morning routine ']","['Dog Days Are Over - Florence + The Machine', 'Dog Days Are Over - Florence + The Machine', 'Dog Days Are Over - Florence + The Machine', 'Dog Days Are Over - Florence + The Machine']",4
0WSa1sucoNRcEeULlZVQXj,"['Powerfull songs💋', ""my edgy 2010's phase"", 'METAL GYM WORKOUT PLAYLIST', 'METAL GYM WORKOUT PLAYLIST', 'GYM RAT WORKOUT PLAYLIST ', 'ULTIMATE MODERN ROCK ']","['Can You Feel My Heart - Bring Me The Horizon', 'Can You Feel My Heart - Bring Me The Horizon', 'Can You Feel My Heart - Bring Me The Horizon', 'Can You Feel My Heart - Bring Me The Horizon', 'Can You Feel My Heart - Bring Me The Horizon', 'Can You Feel My Heart - Bring Me The Horizon']",6
0AUvWawuP0ibk4SQ3sIZjk,"['Badass woman energy boosted', 'Songs for when you are mad😡', 'Songs for when you are mad😡', 'Power Pop']","['Daisy - Ashnikko', 'Daisy - Ashnikko', 'Daisy - Ashnikko', 'Daisy - Ashnikko']",4
1yvMUkIOTeUNtNWlWRgANS,"['Badass woman energy boosted', 'Marathon hype tf up: running playlist', ""Powerful Anthems for when you're in a funk""]","['Unstoppable - Sia', 'Unstoppable - Sia', 'Unstoppable - Sia']",3
2WyRfGeHo97VC5mP1BBSzr,"['Badass woman energy boosted', 'pissed off women vibes ', 'pissed off women vibes ']","[""Mother's Daughter - Miley Cyrus"", ""Mother's Daughter - Miley Cyrus"", ""Mother's Daughter - Miley Cyrus""]",3
2GGMabyHXnJmjY6CXhhB2e,"['Badass woman energy boosted', 'RAP FOR SCHOOL', 'CAR TUNES', 'THAT girl energy💋']","['Money - Cardi B', 'Money - Cardi B', 'Money - Cardi B', 'Money - Cardi B']",4
5OCJzvD7sykQEKHH7qAC3C,"['Badass woman energy boosted', 'GIRL BOSS ANTHEMS 💋', 'it girl morning routine']","['God is a woman - Ariana Grande', 'God is a woman - Ariana Grande', 'God is a woman - Ariana Grande']",3
5OLcsBO28uWHMzS0EEeZNp,"['feminist rage songs', 'female rage but make it actual RAGE rage', 'feminine rage / girl boss / female villain / feminist angry workout playlist ❌💀']","['Little Girl Gone - CHINCHILLA', 'Little Girl Gone - CHINCHILLA', 'Little Girl Gone - CHINCHILLA']",3
4tKGFmENO69tZR9ahgZu48,"['feminist rage songs', 'actual bedroom pop :*', 'Happy Saturday Afternoon']","['Murder On The Dancefloor - Sophie Ellis-Bextor', 'Murder On The Dancefloor - Sophie Ellis-Bextor', 'Murder On The Dancefloor - Sophie Ellis-Bextor']",3
5MWXOo8DJwgODtPGaietNz,"['feminist rage songs', 'Songs for when you are mad😡', 'Songs for when you are mad😡', 'Frustrated', 'Power Pop']","[""cinderella's dead - EMELINE"", ""cinderella's dead - EMELINE"", ""cinderella's dead - EMELINE"", ""cinderella's dead - EMELINE"", ""cinderella's dead - EMELINE""]",5
1eTaznNW4Xxtx9za2SMTXB,"['feminist rage songs', 'Best TikTok Viral Songs 2025 ⚡️', 'Chill rap for studying', 'rap for studying ']","['DENIAL IS A RIVER - Doechii', 'DENIAL IS A RIVER - Doechii', 'DENIAL IS A RIVER - Doechii', 'DENIAL IS A RIVER - Doechii']",4
340UVheS8z3ncW9TTUhAbc,"['feminist rage songs', 'pissed off women vibes ', 'pissed off women vibes ']","['Nightmare - Halsey', 'Nightmare - Halsey', 'Nightmare - Halsey']",3
2YFhqZvhTpyK13gKXMKV7R,"['feminist rage songs', 'GYM SONGS🎀 (for girlies) 2025', 'GYM SONGS🎀 (for girlies) 2025', 'Japan']","['Girl, so confusing featuring lorde - Charli xcx', 'Girl, so confusing featuring lorde - Charli xcx', 'Girl, so confusing featuring lorde - Charli xcx', 'Girl, so confusing featuring lorde - Charli xcx']",4
5MxNLUsfh7uzROypsoO5qe,"['Big Vocals, Incredible Voices', 'Classic Rock: 1,500 Best Songs', 'Ultimate Classic Rock', 'Classic Rock 60s, 70s, 80s, 90s', 'dad approved classic rock + oldies hits', 'Classic Rock/Oldies', 'Classic Rock: 1,500 Best Songs', 'Ultimate Classic Rock', 'Classic Rock 60s, 70s, 80s, 90s', 'dad approved classic rock + oldies hits', '70s Rock Anthems', ""70's Rock (Top 100)""]","['Dream On - Aerosmith', 'Dream On - Aerosmith', 'Dream On - Aerosmith', 'Dream On - Aerosmith', 'Dream On - Aerosmith', 'Dream On - Aerosmith', 'Dream On - Aerosmith', 'Dream On - Aerosmith', 'Dream On - Aerosmith', 'Dream On - Aerosmith', 'Dream On - Aerosmith', 'Dream On - Aerosmith']",12
1MgV7FIyNxIG7WzMRJV5HC,"['pov: you’re reading powerless by Lauren Roberts', 'folklore & evermore', 'Folklore/Evermore (Deluxe Version + Explicit)']","['my tears ricochet - Taylor Swift', 'my tears ricochet - Taylor Swift', 'my tears ricochet - Taylor Swift']",3
4R8BdwRidxAWaYyFNU00P1,"['pov: you’re reading powerless by Lauren Roberts', 'Powerful Contemporary Songs', 'EXPLORING THE WOODS ']","['War Of Hearts - Ruelle', 'War Of Hearts - Ruelle', 'War Of Hearts - Ruelle']",3
3pHkh7d0lzM2AldUtz2x37,"['pov: you’re reading powerless by Lauren Roberts', 'tired taylor for sleepy swifties ', 'taylor swift but we’re driving at night in the city ']","['The Archer - Taylor Swift', 'The Archer - Taylor Swift', 'The Archer - Taylor Swift']",3
0kYMwaQWABTkFff8AZjmYI,"['songs that makes you feel powerful', 'Indie rock', '🎧🚬🪦🛹Urban exploring 🛹🪦🚬🎧']","['Hayloft II - Mother Mother', 'Hayloft II - Mother Mother', 'Hayloft II - Mother Mother']",3
5lAnYvAIkSDNXqfo7DyFUm,"['songs that makes you feel powerful', 'i hate men era❤️\u200d🔥', 'pov: you’re pissed off at the world', 'YOU FUCKED UP AND I MOVED ON', 'pov: you’re pissed off at the world', 'morning routine ']","[""Ain't Shit - Doja Cat"", ""Ain't Shit - Doja Cat"", ""Ain't Shit - Doja Cat"", ""Ain't Shit - Doja Cat"", ""Ain't Shit - Doja Cat"", ""Ain't Shit - Doja Cat""]",6
6I9VzXrHxO9rA9A5euc8Ak,"['songs that makes you feel powerful', 'Class of 2004 Hits', '2000s, 2010s Dance/Upbeat Pop', 'POP DIVAS DANCE HITS', '2000s 💋💗', 'Mix of Pop and County']","['Toxic - Britney Spears', 'Toxic - Britney Spears', 'Toxic - Britney Spears', 'Toxic - Britney Spears', 'Toxic - Britney Spears', 'Toxic - Britney Spears']",6
0Oqc0kKFsQ6MhFOLBNZIGX,"['songs that makes you feel powerful', 'driving on a sunny summer day', 'Cozy winter ❄️', 'driving on a sunny summer day', 'driving on a sunny summer day', 'night drives in the city']","[""Doin' Time - Lana Del Rey"", ""Doin' Time - Lana Del Rey"", ""Doin' Time - Lana Del Rey"", ""Doin' Time - Lana Del Rey"", ""Doin' Time - Lana Del Rey"", ""Doin' Time - Lana Del Rey""]",6
6IbnUaczZBT34DhaD6S18F,"['songs that makes you feel powerful', 'synth pop girlies ', ""city strutting like i'm in gossip girl walking through the upper east side""]","['Bubblegum Bitch - MARINA', 'Bubblegum Bitch - MARINA', 'Bubblegum Bitch - MARINA']",3
4wH4dJgrsxONID6KS2tDQM,"['powerful woman energy', 'GIRL BOSS ANTHEMS 💋', 'trashy 2000s vibes', 'trashy 2000s vibes', '🥳🔥BEFORE GAME HYPE💪🏻😤', ""city strutting like i'm in gossip girl walking through the upper east side""]","['Maneater - Nelly Furtado', 'Maneater - Nelly Furtado', 'Maneater - Nelly Furtado', 'Maneater - Nelly Furtado', 'Maneater - Nelly Furtado', 'Maneater - Nelly Furtado']",6
6nzXkCBOhb2mxctNihOqbb,"['powerful woman energy', 'GIRL BOSS ANTHEMS 💋', 'songs that give me the best runners high😇🧚\u200d♀️💗', 'Cardio fun mix']","['Bad Girls - M.I.A.', 'Bad Girls - M.I.A.', 'Bad Girls - M.I.A.', 'Bad Girls - M.I.A.']",4
2gam98EZKrF9XuOkU13ApN,"['powerful woman energy', 'GIRL BOSS ANTHEMS 💋', 'trashy 2000s vibes', 'trashy 2000s vibes', '2000s 💋💗', 'study music but hype', 'hot girl sh*t cardio', '🥳🔥BEFORE GAME HYPE💪🏻😤', ""city strutting like i'm in gossip girl walking through the upper east side""]","['Promiscuous - Nelly Furtado', 'Promiscuous - Nelly Furtado', 'Promiscuous - Nelly Furtado', 'Promiscuous - Nelly Furtado', 'Promiscuous - Nelly Furtado', 'Promiscuous - Nelly Furtado', 'Promiscuous - Nelly Furtado', 'Promiscuous - Nelly Furtado', 'Promiscuous - Nelly Furtado']",9
4F7A0DXBrmUAkp32uenhZt,"['powerful woman energy', 'late night drives', 'driving thru the city ']","['Party Monster - The Weeknd', 'Party Monster - The Weeknd', 'Party Monster - The Weeknd']",3
2bLqfJjuC5syrsgDsZfGmn,"['powerful woman energy', 'Throwbacks You Forgot About', 'Dance Pop For The Girlies💄🎀🪩 Pop Divas Dance Hits, Disco Pop Playlist, Kylie Minogue Vibes ', 'hip hop choreo songs', ""city strutting like i'm in gossip girl walking through the upper east side""]","['The Way I Are - Timbaland', 'The Way I Are - Timbaland', 'The Way I Are - Timbaland', 'The Way I Are - Timbaland', 'The Way I Are - Timbaland']",5
30cSNer6TV8x2utjULVeQ5,"['powerful woman energy', 'Girly Pop Running Music 💕🎀✨', 'songs that give me the best runners high😇🧚\u200d♀️💗', '2000s cardio', 'that’s what you get for waking up in vegas ']","['SOS - Rihanna', 'SOS - Rihanna', 'SOS - Rihanna', 'SOS - Rihanna', 'SOS - Rihanna']",5
5Ohxk2dO5COHF1krpoPigN,"['powerless - lauren roberts⚔️💜💎🏹', 'Morning tea in the dark', 'Walking in the rain at night']","['Sign of the Times - Harry Styles', 'Sign of the Times - Harry Styles', 'Sign of the Times - Harry Styles']",3
4h8VwCb1MTGoLKueQ1WgbD,"['Songs to make you feel stronger ❤️', 'The BEST/NOSTALGIC Songs EVER', 'dance party in ur room @1am', 'EDM Classics (Top 100)']","['Wake Me Up - Avicii', 'Wake Me Up - Avicii', 'Wake Me Up - Avicii', 'Wake Me Up - Avicii']",4
6bLopGnirdrilrpdVB6Um1,"['Songs to make you feel stronger ❤️', 'songs that give me the best runners high😇🧚\u200d♀️💗', ""Powerful Anthems for when you're in a funk""]","['The Greatest - Sia', 'The Greatest - Sia', 'The Greatest - Sia']",3
5ubHAQtKuFfiG4FXfLP804,"['Songs to make you feel stronger ❤️', 'Fireplace Songs', 'rainy days']","['Lego House - Ed Sheeran', 'Lego House - Ed Sheeran', 'Lego House - Ed Sheeran']",3
1QxcWlk8PivolUaWcpAoNq,"['reading the powerless trilogy', 'Urban exploring', 'URBAN EXPLORING', 'Songs to listen to at 1AM when walking alone at night ']","['Who Is She ? - I Monster', 'Who Is She ? - I Monster', 'Who Is She ? - I Monster', 'Who Is She ? - I Monster']",4
0bhBtXHQX3u6dSAPF59qGx,"['reading the powerless trilogy', 'night time wind down', 'night time wind down', 'bon iver on a rainy day']","['Flume - Bon Iver', 'Flume - Bon Iver', 'Flume - Bon Iver', 'Flume - Bon Iver']",4
3e9HZxeyfWwjeyPAMmWSSQ,"['GIRL BOSS ANTHEMS 💋', 'YOU FUCKED UP AND I MOVED ON', 'Girly study music 🎀\U0001fa77📚', 'it girl morning routine']","['thank u, next - Ariana Grande', 'thank u, next - Ariana Grande', 'thank u, next - Ariana Grande', 'thank u, next - Ariana Grande']",4
78qd8dvwea0Gosb6Fe6j3k,"['GIRL BOSS ANTHEMS 💋', 'Cardio fun mix', 'main character walking through the airport', 'Funk-Busting Dance Anthems']","['Boss Bitch - Doja Cat', 'Boss Bitch - Doja Cat', 'Boss Bitch - Doja Cat', 'Boss Bitch - Doja Cat']",4
5fyIGoaaKelzdyW8ELhYJZ,"['GIRL BOSS ANTHEMS 💋', 'Hot Girl Dance Party', 'Cardio fun mix', 'Hot Girl Dance Party', 'THAT girl energy💋', 'main character walking through the airport']","['Feeling Myself - Nicki Minaj', 'Feeling Myself - Nicki Minaj', 'Feeling Myself - Nicki Minaj', 'Feeling Myself - Nicki Minaj', 'Feeling Myself - Nicki Minaj', 'Feeling Myself - Nicki Minaj']",6
6vsV4D8BM6PioRr1UOx0n2,"['powerful songs to make an epic entrance ', 'Angry Woman Playlist', 'Angry Woman Playlist']","['you should see me in a crown - Billie Eilish', 'you should see me in a crown - Billie Eilish', 'you should see me in a crown - Billie Eilish']",3
0lwUIYJfWGB8qUEAJtYfb6,"['powerful songs to make an epic entrance ', 'Rhythms of the Road', 'Bluegrass/Country/Western  Jams']","['Broken Bones - KALEO', 'Broken Bones - KALEO', 'Broken Bones - KALEO']",3
2GiJYvgVaD2HtM8GqD9EgQ,"['powerful songs to make an epic entrance ', '⚔️❤️\u200d🩹Powerful 💔⚔️Lauren Roberts', 'Throwbacks', 'Modern Alternative Rock', 'indie rock 🎸🌱', 'upbeat indie summer vibes', 'funky indie pop alt', 'Good morning vibes', 'hanging out with friends ', 'a playlist for rainy days', 'beach songs everyone knows 🏄\u200d♂', 'Chill Summer Vibes (Clean)', 'Teenage summer playlist☀️🌊', 'Modern Alternative Rock']","['Electric Love - BØRNS', 'Electric Love - BØRNS', 'Electric Love - BØRNS', 'Electric Love - BØRNS', 'Electric Love - BØRNS', 'Electric Love - BØRNS', 'Electric Love - BØRNS', 'Electric Love - BØRNS', 'Electric Love - BØRNS', 'Electric Love - BØRNS', 'Electric Love - BØRNS', 'Electric Love - BØRNS', 'Electric Love - BØRNS', 'Electric Love - BØRNS']",14
0MMyJUC3WNnFS1lit5pTjk,"['⚔️❤️\u200d🩹Powerful 💔⚔️Lauren Roberts', 'pov: you’re pissed off at the world', 'pov: you’re pissed off at the world']","['jealousy, jealousy - Olivia Rodrigo', 'jealousy, jealousy - Olivia Rodrigo', 'jealousy, jealousy - Olivia Rodrigo']",3
58VTMFtsoe0E0vSX1pV03h,"['Electrifying Guitar', 'Modern Rock', 'Modern Rock', 'Modern Rock', 'Modern Rock']","['Blame It on the Boom Boom - Black Stone Cherry', 'Blame It on the Boom Boom - Black Stone Cherry', 'Blame It on the Boom Boom - Black Stone Cherry', 'Blame It on the Boom Boom - Black Stone Cherry', 'Blame It on the Boom Boom - Black Stone Cherry']",5
3MrWxJaD2AT0W9DjWF64Vm,"['DRIVING MUSIC TO KEEP YOU AWAKE AND POPPIN', ""Sadie's Puppy Party Jams "", 'Making Dinner Jams!', 'romcom main character morning routine ']","['Come On Eileen - Dexys Midnight Runners', 'Come On Eileen - Dexys Midnight Runners', 'Come On Eileen - Dexys Midnight Runners', 'Come On Eileen - Dexys Midnight Runners']",4
7y9iMe8SOB6z3NoHE2OfXl,"['DRIVING MUSIC TO KEEP YOU AWAKE AND POPPIN', '2016 2017 2018 nostalgic', 'upbeat pop and country']","['Bad At Love - Halsey', 'Bad At Love - Halsey', 'Bad At Love - Halsey']",3
7gKIt3rDGIMJDFVSPBnGmj,"['DRIVING MUSIC TO KEEP YOU AWAKE AND POPPIN', 'throwback jams', 'songs that give me the best runners high😇🧚\u200d♀️💗']","['Super Bass - Nicki Minaj', 'Super Bass - Nicki Minaj', 'Super Bass - Nicki Minaj']",3
6gBFPUFcJLzWGx4lenP6h2,"['DRIVING MUSIC TO KEEP YOU AWAKE AND POPPIN', 'Rhythm Trap', 'rap study sesh ', 'Late night drives (Hype)🤲🏽👑', 'Driving till the sunset!', 'Beats that go HARD 👊🏾', 'Pre-Game Hype', 'Outdoor fun', 'Hip Hop Essentials', 'ABSOLUTE BANGERS ONLY']","['goosebumps - Travis Scott', 'goosebumps - Travis Scott', 'goosebumps - Travis Scott', 'goosebumps - Travis Scott', 'goosebumps - Travis Scott', 'goosebumps - Travis Scott', 'goosebumps - Travis Scott', 'goosebumps - Travis Scott', 'goosebumps - Travis Scott', 'goosebumps - Travis Scott']",10
3SdTKo2uVsxFblQjpScoHy,"['DRIVING MUSIC TO KEEP YOU AWAKE AND POPPIN', 'Oldies that everyone knows 🦤', 'Golden Oldies', 'Oldies but Goldies', 'Golden Oldies: 50s, 60s & 70s', 'Oldies and Rock & Roll', 'Upbeat Coffee Shop Mix']","['Stand By Me - Ben E. King', 'Stand By Me - Ben E. King', 'Stand By Me - Ben E. King', 'Stand By Me - Ben E. King', 'Stand By Me - Ben E. King', 'Stand By Me - Ben E. King', 'Stand By Me - Ben E. King']",7
22dUzMFttcR3uU17NcOAIv,"['Psy Cosmic Echoes', 'daylist', 'Dance Party Mix 2025 - Disco Hits']","['Desire (with Sam Smith) - Calvin Harris', 'Desire (with Sam Smith) - Calvin Harris', 'Desire (with Sam Smith) - Calvin Harris']",3
0E9ZjEAyAwOXZ7wJC0PD33,"['Psy Cosmic Echoes', 'CLUB MIX  2025 💥 DANCE MUSIC PARTY, DEEP HOUSE, TECHNO, CLUB ANTHEMS, EDM HITS, TECH HOUSE,UK HOUSE ', 'Car Music 2025 🚘 Bass Boosted 🔊', 'EDM MIX 2025 🔥 EDM HITS 🔥 EDM SONGS 2025', 'CLUB MIX  2025 💥 DANCE MUSIC PARTY, DEEP HOUSE, TECHNO, CLUB ANTHEMS, EDM HITS, TECH HOUSE,UK HOUSE ']","['In My Mind - Dynoro', 'In My Mind - Dynoro', 'In My Mind - Dynoro', 'In My Mind - Dynoro', 'In My Mind - Dynoro']",5
2xhGZ3WzOa3tir28y7Cb88,"['Sunset Driving 𝚅𝚒𝚋𝚎𝚜˚', 'if ur listening to this your probably in love pt. #1', '2017-2019 aesthetic lofi bedroom pop era']","['Falling for U - Peachy!', 'Falling for U - Peachy!', 'Falling for U - Peachy!']",3
51UtgWS4z1eMPuLQOzPtNH,"['Sunset Driving 𝚅𝚒𝚋𝚎𝚜˚', '🎀 summer mornings 🌞', 'Pool Party Classics ( old toppies) ']","['Amber - 311', 'Amber - 311', 'Amber - 311']",3
75IQVo8hqI1iwVZyvkN2VT,"['Sunset Driving 𝚅𝚒𝚋𝚎𝚜˚', '2016-2019 bedroom pop ', 'comfort 🫶', 'Driving Home at Night Playlist Lite™', 'umbersheen🌧️🌃']","['Show Me How - Men I Trust', 'Show Me How - Men I Trust', 'Show Me How - Men I Trust', 'Show Me How - Men I Trust', 'Show Me How - Men I Trust']",5
0JIMT9gzLIIz0esKLyjbKf,"['Sunset Driving 𝚅𝚒𝚋𝚎𝚜˚', 'bedroom pop', 'studying 🎧📜🕯️📔☕️', 'sleepy time (--)']","['Telephones - Vacations', 'Telephones - Vacations', 'Telephones - Vacations', 'Telephones - Vacations']",4
1jyddn36UN4tVsJGtaJfem,"['Driving Beats for Diving Freaks', 'Cooking, Drinking, & Dinner with Friends | Soul • Classic Rock • Indie • Acoustic ', 'Cooking dinner together 🥂', 'Patio Dinner Party Playlist', 'Patio Dinner Party Playlist']","['You Are the Best Thing - Ray LaMontagne', 'You Are the Best Thing - Ray LaMontagne', 'You Are the Best Thing - Ray LaMontagne', 'You Are the Best Thing - Ray LaMontagne', 'You Are the Best Thing - Ray LaMontagne']",5
